observationid,mediaid,vote,content,classid,family,genus,species,author,date,location,latitude,longitude,yearinclef,observationid2014,imageid2014,learntag
14852,86819,3,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,mathieu sinet,1800-1-1,Roquecourbe,43.6478,2.28194,PlantCLEF2014,15713,29726,Train
33604,86863,4,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,liliane roubaudi,2014-10-16,Fécamp,,,PlantCLEF2015,,,Train
23803,86893,3,Flower,5148,Salicaceae,Salix,Salix caprea L.,herve goeau,2012-3-31,Sainte-Geneviève-des-Bois,48.8567,2.24104,ImageCLEF2013,18592,17182,Train
5158,86896,4,Flower,786,Asteraceae,Eupatorium,Eupatorium cannabinum L.,liliane roubaudi,2014-9-5,Onet-le-Château,,,PlantCLEF2015,,,Train
11212,8691,3,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,mathieu menand,2007-4-21,Villemur-sur-Tarn,,,PlantCLEF2014,187,52798,Train
2225,86939,4,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,herve goeau,2013-3-27,Sainte-Geneviève-des-Bois,48.8567,2.24104,PlantCLEF2014,13470,26462,Train
8723,86988,4,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,annick larbouillat,2005-5-21,Cambo-les-Bains,43.37548,-1.39868,ImageCLEF2013,15272,16657,Train
12626,87006,4,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,alain bigou,2012-3-25,Bagnères-de-Luchon,42.75848,0.48537,ImageCLEF2013,14045,26648,Train
37507,87013,3,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,Unknown193,2008-4-22,Laborel,44.28324,5.5618,ImageCLEF2013,13907,1595,Train
21427,87038,4,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,herve goeau,2013-6-27,Saint-Michel-sur-Orge,48.64212,2.31422,PlantCLEF2014,5695,20567,Train
4130,87091,3,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,herve goeau,2013-6-27,,,,PlantCLEF2014,17852,20009,Train
38986,87181,3,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,liliane roubaudi,2014-12-20,Narbonne,,,PlantCLEF2015,,,Train
34030,87227,3,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,paul fabre,2012-5-19,Les Vans,44.40758,4.16473,PlantCLEF2014,18072,2202,Train
26004,87283,3,Flower,30491,Violaceae,Viola,Viola tricolor L.,paul fabre,2013-6-29,Eyne,42.46848,2.08325,PlantCLEF2014,9760,26328,Train
10487,87362,3,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,dominique remaud,2012-7-11,Limay,48.99666,1.73222,PlantCLEF2014,9967,21092,Train
40550,87371,3,Flower,4369,Primulaceae,Primula,Primula veris L.,julien barataud,2005-4-28,Sainte-Marie-Lapanouze,,,PlantCLEF2014,13344,39552,Train
30928,87393,3,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,cloud,2014-4-5,Pruniers-en-Sologne,47.32854,1.6432,PlantCLEF2015,,,Train
19645,87417,3,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,michel lopez,2011-5-18,Rueil-Malmaison,48.86833,2.19308,ImageCLEF2013,7202,24004,Train
28204,87418,4,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,284,53681,Train
29061,87452,5,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,liliane roubaudi,2013-5-13,Nissan-lez-Enserune,,,PlantCLEF2014,7418,32376,Train
3423,87458,3,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,claire felloni,2012-5-26,Saint-Coulomb,48.69213,-1.9311,ImageCLEF2013,1585,44246,Train
24141,87465,3,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,patricia destrade,2012-6-7,Saintonge,,,ImageCLEF2013,9945,60254,Train
14731,87480,4,Flower,151,Apiaceae,Daucus,Daucus carota L.,jean-jacques houdre,2013-11-12,Bas-en-Basset,45.31182,4.11923,PlantCLEF2014,2186,51094,Train
2913,87545,3,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,pierre birget,2014-8-12,Antibes,,,PlantCLEF2015,,,Train
40446,87569,5,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,liliane roubaudi,2013-8-23,Samoëns,,,PlantCLEF2015,,,Train
9915,87603,3,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",liliane roubaudi,2008-5-8,Corse,,,ImageCLEF2013,10367,10180,Train
36176,87618,3,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,Unknown33,2013-7-15,Menat,46.0976,2.93115,PlantCLEF2014,1408,22789,Train
10925,87650,4,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,genevieve botti,2014-4-19,La Ciotat,,,PlantCLEF2015,,,Train
19679,87652,4,Flower,30491,Violaceae,Viola,Viola tricolor L.,jean-jacques houdre,2013-4-24,Saint-Genest-Malifaux,45.34582,4.46432,PlantCLEF2014,8529,11733,Train
27384,87720,3,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,7067,20362,Train
34649,87768,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,daniel mathieu,2007-6-9,Avignon,,,PlantCLEF2014,19068,20012,Train
31176,87790,3,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,daniel mathieu,2009-7-12,Allevard,,,PlantCLEF2015,,,Train
10533,87799,2,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,mathieu sinet,1800-1-1,Montfa,43.70901,2.25134,PlantCLEF2014,11276,46419,Train
36952,87900,3,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,michel demares,2009-5-7,Les Mayons,,,PlantCLEF2014,1462,33738,Train
188,87909,3,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,liliane roubaudi,2008-5-26,Fleury,,,PlantCLEF2014,4056,13535,Train
41562,87945,2,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,augustin roche,2002-6-15,Gratot,49.063,-1.473,PlantCLEF2014,10428,46411,Train
17799,87956,3,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,renaud raffier,2013-6-8,Aillon-le-Jeune,45.60956,6.11123,PlantCLEF2014,6518,7057,Train
23335,87984,4,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,philippe tosi,2013-8-23,Font Romeu,42.51727,2.02064,PlantCLEF2014,10347,2306,Train
14852,87998,4,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,mathieu sinet,1800-1-1,Roquecourbe,43.6478,2.28194,PlantCLEF2014,15713,18268,Train
28847,88034,4,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,herve goeau,2012-5-2,Paris,,,ImageCLEF2013,13709,11654,Train
23647,88051,3,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,gregoire duche,2012-5-26,Le Pont-de-Montvert,44.3638,3.73641,ImageCLEF2013,9905,6664,Train
40055,88066,3,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,julien barataud,2007-4-22,Opoul-Périllos,,,ImageCLEF2013,12907,51233,Train
15974,88105,3,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,julien barataud,2006-5-28,Baulon,,,ImageCLEF2013,18472,2838,Train
31958,88227,3,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,samuel dufour-kowalski,2012-11-26,St Leu Les brules de St Leu,-21.10527,55.38092,PlantCLEF2015,,,Train
6273,88240,3,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",thierry pernot,1800-1-1,,,,PlantCLEF2014,2445,11852,Train
32770,88263,4,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,herve goeau,2013-5-11,Lacanau,48.8567,2.24104,PlantCLEF2014,16315,31733,Train
26323,88336,3,Flower,6448,Orchidaceae,Epipactis,Epipactis atrorubens (Hoffm.) Besser,paul fabre,2011-6-25,Malons-et-Elze,44.42891,4.0052,ImageCLEF2013,16254,26556,Train
13859,88367,2,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,pierre-alain jacot,2012-5-14,Saint-Germain-de-Calberte,44.21642,3.80989,PlantCLEF2014,8912,5429,Train
13932,88410,3,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,catherine mahyeux,2008-5-16,Mirepoix,,,PlantCLEF2014,2784,52109,Train
24395,88417,3,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,paul fabre,2009-6-21,Les Assions,44.43021,4.15998,PlantCLEF2014,2984,53167,Train
32770,88435,4,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,herve goeau,2013-5-11,Lacanau,48.8567,2.24104,PlantCLEF2014,16315,30906,Train
41661,88443,3,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,genevieve botti,2007-5-6,Riboux,,,PlantCLEF2014,12394,23116,Train
20939,88482,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown616,2013-4-14,,,,PlantCLEF2014,13679,16724,Train
32569,8853,4,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,jean-jacques houdre,2013-6-23,Margès,,,PlantCLEF2014,12460,35628,Train
24005,88538,5,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,2559,35662,Train
41330,8854,5,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,yoan martin,2010-7-8,Avolsheim,48.56173,7.50006,ImageCLEF2013,1235,55451,Train
17922,88558,4,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,genevieve botti,2013-8-24,Briançon,,,PlantCLEF2014,2247,51606,Train
30542,88590,3,Flower,151,Apiaceae,Daucus,Daucus carota L.,thierry pernot,1800-1-1,,,,PlantCLEF2014,7007,30304,Train
7606,88604,4,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,josselin defrance,2013-5-5,,,,PlantCLEF2014,2939,17095,Train
30914,88616,4,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,florent beck,2014-4-13,Tardets-Sorholus,,,PlantCLEF2015,,,Train
27643,88619,3,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,julien barataud,2007-4-9,Conat,,,ImageCLEF2013,5894,38610,Train
38684,88685,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,paul fabre,2010-4-29,Clapiers,43.66087,3.87055,ImageCLEF2013,13043,50110,Train
33181,88696,3,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,stephanie bodin,2014-4-13,,,,PlantCLEF2015,,,Train
6132,88710,4,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,thierry pernot,1800-1-1,,,,PlantCLEF2014,9217,11129,Train
13001,88738,5,Flower,8534,Ranunculaceae,Aconitum,Aconitum napellus L.,daniel barthelemy,2012-8-7,"Valsavarenche, ValAoste, Italie",,,PlantCLEF2014,7543,20799,Train
29520,88753,3.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,julien champ,2013-5-25,Montpellier,,,PlantCLEF2014,3271,48456,Train
17008,88810,3,Flower,8708,Apiaceae,Astrantia,Astrantia major L.,alain bigou,2004-8-2,Oô,,,PlantCLEF2015,,,Train
31143,88826,3.5,Flower,6418,Orchidaceae,Himantoglossum,Himantoglossum robertianum (Loisel.) P.Delforge,michel demares,2009-3-13,Toulon,,,PlantCLEF2014,14387,40105,Train
37655,88831,3,Flower,30491,Violaceae,Viola,Viola tricolor L.,julien barataud,2005-5-19,Saint-Genès-Champespe,,,PlantCLEF2014,424,25083,Train
3336,88900,3,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,Unknown261,2008-5-14,Meysse,44.60897,4.7397,ImageCLEF2013,9725,44566,Train
35446,89016,3,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,daniel mathieu,2007-4-29,Vauxrenard,,,PlantCLEF2014,18029,14122,Train
36311,89061,3,Flower,4369,Primulaceae,Primula,Primula veris L.,pierre bonnet,2013-5-18,Fillols,,,PlantCLEF2014,1442,25432,Train
5981,89081,4.5,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,genevieve botti,2013-4-23,Marseille,,,PlantCLEF2014,14123,13025,Train
6894,89201,5,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,jim,2013-5-2,Digne-les-Bains,44.09967,6.25267,PlantCLEF2014,18952,42079,Train
2328,89209,4,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,paul fabre,2013-4-6,Versoix,46.29257,6.13818,PlantCLEF2014,7010,20149,Train
22539,89222,4,Flower,576,Asteraceae,Cyanus,Cyanus segetum Hill,liliane roubaudi,2014-7-6,Selonnet,,,PlantCLEF2015,,,Train
9124,89234,3,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",julien barataud,2006-5-9,Pleslin-Trigavou,,,ImageCLEF2013,18353,45155,Train
28570,89236,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,cecile robin,2013-5-13,,,,PlantCLEF2014,15842,22567,Train
10925,89335,3.5,Flower,6564,Orchidaceae,Serapias,Serapias vomeracea (Burm.f.) Briq.,genevieve botti,2014-4-19,La Ciotat,,,PlantCLEF2015,,,Train
12637,89380,4,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,daniel cahen,2013-7-13,Illkirch-Graffenstaden,48.5389,7.72497,PlantCLEF2014,2406,50892,Train
37820,89406,4,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,jcdubos,2014-5-6,Vic-Fezensac,43.76047,0.2068,PlantCLEF2015,,,Train
30566,89441,4,Flower,4369,Primulaceae,Primula,Primula veris L.,alain riviere,2013-5-3,Saint-Mamet,42.78192,0.60923,PlantCLEF2014,17376,56520,Train
14922,89457,4,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,pierre bonnet,2014-6-18,Montpellier,43.59835,3.89901,PlantCLEF2015,,,Train
18171,89487,3,Flower,967,Asteraceae,Hypochaeris,Hypochaeris radicata L.,herve goeau,2013-6-8,Saint-Michel-sur-Orge,48.64163,2.30964,PlantCLEF2014,17822,41767,Train
2313,89489,3,Flower,4411,Ranunculaceae,Anemone,Anemone nemorosa L.,julien barataud,2007-5-22,Nohèdes,,,ImageCLEF2013,16509,36449,Train
6169,89505,3,Flower,151,Apiaceae,Daucus,Daucus carota L.,pierre bonnet,2013-6-19,,43.59631,3.90288,PlantCLEF2014,5529,48997,Train
13339,89513,1.67,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,herve goeau,2013-4-1,Meyssiès,48.84187,2.22709,PlantCLEF2014,12253,15380,Train
14823,89525,3,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,bernard ginesy,2011-4-12,Marseille,43.36862,5.3948,ImageCLEF2013,2912,58355,Train
11386,8955,3,Flower,2430,Cistaceae,Helianthemum,Helianthemum nummularium (L.) Mill.,alain bigou,2005-7-17,Fontrabiouse,42.63371,2.06243,PlantCLEF2014,3615,38917,Train
37821,89553,5,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,genevieve botti,2013-4-5,Marseille,,,PlantCLEF2014,2542,35096,Train
7597,89571,5,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,ans gorter,2009-6-6,Molleville,43.3109,1.83465,PlantCLEF2015,,,Train
20876,89579,4,Flower,4369,Primulaceae,Primula,Primula veris L.,emmanuel stratmains,2013-3-31,Coulaines,48.03834,0.21541,PlantCLEF2014,3808,22929,Train
22755,89599,4,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,genevieve botti,2013-4-11,Marseille,43.25033,5.45183,PlantCLEF2014,5306,29409,Train
8148,8964,4,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,marie portas,2014-7-3,Porté-Puymorens,,,PlantCLEF2015,,,Train
40566,89678,4,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,thierry pernot,1800-1-1,,,,PlantCLEF2014,4469,59055,Train
31560,89713,3,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,mathieu menand,2007-4-21,Villemur-sur-Tarn,,,PlantCLEF2014,12701,25841,Train
25463,89879,4,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown512,2013-4-20,Kwaadmechelen,51.10383,5.15967,PlantCLEF2014,3654,1072,Train
6632,89918,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,francois meignant,2010-5-2,Othe,49.48282,5.45295,ImageCLEF2013,4718,41754,Train
9915,89934,3,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",liliane roubaudi,2008-5-8,Corse,,,ImageCLEF2013,10367,5534,Train
28847,89957,4,Flower,2394,Cistaceae,Cistus,Cistus albidus L.,herve goeau,2012-5-2,Paris,,,ImageCLEF2013,13709,12436,Train
27668,89985,5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,mathildepoins,2014-5-21,Gap,44.60699,6.07966,PlantCLEF2015,,,Train
8757,89996,4,Flower,6512,Orchidaceae,Ophrys,Ophrys lutea Cav.,paul fabre,2013-5-5,Trèbes,,,PlantCLEF2014,10029,47440,Train
19539,90030,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,yoan martin,2011-4-28,Avolsheim,48.55724,7.47438,ImageCLEF2013,7756,42720,Train
3019,90036,4,Flower,30162,Orchidaceae,Himantoglossum,Himantoglossum hircinum (L.) Spreng.,jean-claude calais,2010-6-17,Marvejols,44.5636,3.30115,PlantCLEF2014,15889,11811,Train
14176,9004,4,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,vincent jouhet,2012-6-28,,46.02337,4.05661,PlantCLEF2014,8765,36712,Train
27949,90106,3,Flower,565,Asteraceae,Centaurea,Centaurea aspera L.,daniel mathieu,2008-10-24,Sète,,,ImageCLEF2013,2357,40160,Train
4154,90112,1,Flower,4460,Ranunculaceae,Anemone,Anemone hepatica L.,alain bigou,2014-5-1,Gavarnie,42.71411,-0.01316,PlantCLEF2015,,,Train
9052,90119,4,Flower,32201,Orchidaceae,Ophrys,Ophrys virescens Philippe,bertrand bui,2012-4-5,Septèmes-les-Vallons,43.39967,5.34849,PlantCLEF2014,9834,3309,Train
32407,90152,3,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,jean-jacques houdre,2012-5-10,Chanac,44.42222,3.35278,ImageCLEF2013,7078,35370,Train
2952,90198,4,Flower,30471,Orchidaceae,Ophrys,Ophrys scolopax Cav.,paul fabre,2013-5-4,Prades-le-Lez,43.71125,3.86092,PlantCLEF2014,13652,40749,Train
4266,90227,3,Flower,691,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,herve goeau,2013-7-29,Sainte-Geneviève-des-Bois,48.64647,2.3178,PlantCLEF2014,4815,20738,Train
25817,90228,3,Flower,4353,Primulaceae,Primula,Primula vulgaris Huds.,herve goeau,2013-4-1,Meyssiès,48.84187,2.22709,PlantCLEF2014,12735,57868,Train
27298,90251,4,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,liliane roubaudi,2013-5-18,Gruissan,,,PlantCLEF2014,166,58581,Train
19784,90322,5,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,herve gryta,2009-4-9,Opoul-Périllos,,,PlantCLEF2014,12467,50129,Train
19892,90331,3,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,thierry pernot,1800-1-1,,,,PlantCLEF2014,11733,60283,Train
26733,90342,3,Flower,661,Asteraceae,Cichorium,Cichorium intybus L.,claire sutter,2009-7-1,Hochfelden,48.74974,7.57799,ImageCLEF2013,518,50011,Train
27266,9035,3,Flower,6415,Orchidaceae,Orchis,Orchis anthropophora (L.) All.,bertrand aucouturier,2013-5-20,Camon,43.02468,1.97318,PlantCLEF2014,17005,10941,Train
18270,90357,3,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,pierre bonnet,2013-6-11,Montpellier,43.59748,3.90203,PlantCLEF2014,17951,10635,Train
29328,90360,4,Flower,6425,Orchidaceae,Cypripedium,Cypripedium calceolus L.,liliane roubaudi,2013-7-3,Gresse-en-Vercors,,,PlantCLEF2014,11214,51278,Train
37581,904,3,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,robin guidez,2013-4-15,Morlaix,48.61721,-3.84048,PlantCLEF2014,17184,39889,Train
25750,90520,4,Flower,6538,Orchidaceae,Anacamptis,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",annick larbouillat,2008-5-18,Sévérac-le-Château,,,ImageCLEF2013,17355,38056,Train
39819,90524,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown321,2013-5-9,Rombas,49.2445,6.10767,PlantCLEF2014,11133,42905,Train
32569,90558,4,Flower,30269,Papaveraceae,Papaver,Papaver rhoeas L.,jean-jacques houdre,2013-6-23,Margès,,,PlantCLEF2014,12460,54067,Train
13468,90587,4,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,pierre bonnet,2013-6-22,Montpellier,43.598,3.90067,PlantCLEF2014,5195,1547,Train
31500,90589,3.5,Flower,326,Aquifoliaceae,Ilex,Ilex aquifolium L.,liliane roubaudi,2012-5-12,Nans-les-Pins,,,ImageCLEF2013,2139,35417,Train
39477,90599,3.5,Flower,29957,Ranunculaceae,Aquilegia,Aquilegia vulgaris L.,bertrand bui,2012-5-14,Paris,43.39967,5.34849,ImageCLEF2013,13809,35066,Train
19559,90612,3,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,jean-paul hugbart,1800-1-1,Lux,46.75936,4.85591,PlantCLEF2015,,,Train
383,90680,5,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,liliane roubaudi,2012-5-5,Comigne,,,PlantCLEF2014,6554,57500,Train
38040,90696,2,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,cattaneo,2013-5-10,,,,PlantCLEF2014,10897,32408,Train
37384,90711,5,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,paul fabre,2010-3-20,Lauret,,,PlantCLEF2014,16134,32718,Train
27753,90721,3,Flower,4034,Papaveraceae,Glaucium,Glaucium flavum Crantz,pierre bonnet,2013-6-8,Montpellier,43.59646,3.90181,PlantCLEF2014,15749,8840,Train
30,90762,4,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,thierry pernot,1800-1-1,,,,PlantCLEF2014,15125,60927,Train
41179,90827,4,Flower,6487,Orchidaceae,Ophrys,Ophrys apifera Huds.,bertrand aucouturier,2013-6-22,Roumengoux,43.07223,1.93472,PlantCLEF2014,18489,37527,Train
11842,90834,4,Flower,1047,Asteraceae,Leucanthemum,Leucanthemum vulgare Lam.,herve goeau,2014-5-29,Giverny,49.07472,1.53348,PlantCLEF2015,,,Train
19078,90885,3.5,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,julien barataud,2007-3-28,Rennes,,,ImageCLEF2013,105,50060,Train
24018,90906,3,Flower,14867,Liliaceae,Tulipa,Tulipa sylvestris L.,daniel mathieu,2007-5-12,Saint-Martin-de-l'Arçon,,,PlantCLEF2014,6787,48795,Train
7901,90932,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,christophe bernier,2006-4-30,Pompignan,,,ImageCLEF2013,14745,28442,Train
11560,90950,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,mathilde duverger,2012-9-26,,55.82756,23.05163,PlantCLEF2014,5058,48488,Train
27897,90962,3.5,Flower,6437,Orchidaceae,Dactylorhiza,Dactylorhiza maculata (L.) Soó,robin guidez,2012-6-22,Locmaria-Plouzané,48.36228,-4.64117,ImageCLEF2013,1169,55738,Train
2435,90964,2.5,Flower,9930,Orchidaceae,Epipactis,Epipactis helleborine (L.) Crantz,emmanuel stratmains,2012-7-14,Le Mans,48.0327,0.18483,ImageCLEF2013,966,58590,Train
19703,90970,3,Flower,6535,Orchidaceae,Orchis,Orchis mascula (L.) L.,Unknown17,2008-5-20,Saint-Vincent-d'Olargues,43.57565,2.88424,ImageCLEF2013,17500,29535,Train
32264,91032,3,Flower,8527,Asteraceae,Achillea,Achillea millefolium L.,daniel mathieu,2008-6-24,Vauxrenard,,,PlantCLEF2014,2661,48251,Train
10365,91045,3,Flower,588,Asteraceae,Centaurea,Centaurea jacea L.,herve goeau,2013-7-6,Beauregard,45.51337,4.8841,PlantCLEF2014,4642,10702,Train
30511,91062,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,alexis joly,2013-4-12,,43.60983,3.78683,PlantCLEF2014,4018,36556,Train
29520,91075,3.5,Flower,1286,Asteraceae,Urospermum,Urospermum dalechampii (L.) Scop. ex F.W.Schmidt,julien champ,2013-5-25,Montpellier,,,PlantCLEF2014,3271,52575,Train
16645,9112,3,Flower,4436,Ranunculaceae,Clematis,Clematis vitalba L.,michel pourchet,2006-6-14,Juillac,,,ImageCLEF2013,14386,20875,Train
10624,91121,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,claude figureau,2010-4-15,jardin prairie,,,PlantCLEF2014,1759,2800,Train
37267,91129,2.5,Flower,493,Asteraceae,Bellis,Bellis perennis L.,Unknown36,2013-3-9,Bourgtheroulde-Infreville,49.31567,0.88,PlantCLEF2014,634,11591,Train
4942,91137,3,Flower,493,Asteraceae,Bellis,Bellis perennis L.,herve goeau,2013-5-22,Sainte-Geneviève-des-Bois,48.64676,2.31022,PlantCLEF2014,12325,9458,Train
11551,91147,3,Flower,6547,Orchidaceae,Orchis,Orchis purpurea Huds.,genevieve botti,2012-5-5,Peyriac-de-Mer,,,ImageCLEF2013,13633,52092,Train
27989,91165,3,Flower,4516,Ranunculaceae,Ficaria,Ficaria verna Huds.,julien barataud,2005-4-30,Saint-Étienne-aux-Clos,,,ImageCLEF2013,1511,23956,Train
20546,9118,4,Flower,6521,Orchidaceae,Ophrys,Ophrys aranifera Huds.,helene labalte,2010-3-31,Saint-Georges-d\'Oléron,,,PlantCLEF2014,746,6496,Train
